,Source,Unit,Bedroom,Bathroom,Gross Price,Net price,Sqft,Floor,Image source,Address,Borough,City,State,Building Name,Neighborhood,Status,Amenity,Description,Availability,Floor_plan,Date_present,Created At,Updated At,Closing Date
350,https://www.compass.com/listing/134-hutton-street-unit-2-jersey-city-nj-07307/985624431625000513/,2,3,1,2450,,,,,"134 Hutton St, Jersey City, NJ 07307",Jersey City,Jersey City,NJ,134 Hutton St,The Heights,Rental,Air Conditioning; Hot Water Included; Laundry; Laundry in Building; Parking Included; Stainless Steel Appliances; Washer / Dryer in Unit; ,"Newly renovated 3 bedroom / 1 bath apartment featuring fully equipped modern kitchen w stainless steel appliances and granite counters, tiled bath and easy care flooring throughout with laundry on premises. Parking and utilities are included. Located just west of Central Ave's 250 storefronts and restaurants where you can enjoy a multitude of convenient shopping and dining options within a few blocks. Convenient to NYC transportation, Hoboken or Journal Square Path, tunnels and major highways.",,134 Hutton St_2,0,25-03-2022,25-03-2022,
351,https://www.compass.com/listing/165-vroom-street-unit-4m-jersey-city-nj-07306/968930231300239249/,4M,0,1,1250,,350,4,,"165 Vroom St, Jersey City, NJ 07306",Jersey City,Jersey City,NJ,165 Vroom St,McGinley Square,Rental,Air Conditioning; Elevator; Hardwood Floors; Laundry in Building; Renovated Kitchen; ,"The Ultimate Commuter Residence! Welcome to the heart of the highly desired Journal Square Section of Jersey City! This studio apartment is located just a 7 minute walk to the path train! Apartment features hardwood floors, plenty of closet space and renovated kitchen with a large open space to suit your lifestyle! Van Reypen Arms features an elevator and a Washer/Dryer room for your convenience on the first floor. Experience all that Jersey City has to offer from the bars to the restaurants just a stone's throw to Manhattan.",,165 Vroom St_4M,0,25-03-2022,25-03-2022,
352,https://www.compass.com/listing/50-cottage-street-unit-1-jersey-city-nj-07306/934979877843173321/,1,1,1,1550,,650,,,"50 Cottage St, Jersey City, NJ 07306",Jersey City,Jersey City,NJ,50 Cottage St,Five Corners,Rental,Air Conditioning; ,"Totally renovated one bedroom, 1 bath apartment, move in ready, just a short distance to Path Station. Apt features new kitchen, bathroom and new floors throughout and spacious closets.",,50 Cottage St_1,0,25-03-2022,25-03-2022,
353,https://www.compass.com/listing/47-van-reipen-avenue-unit-1-jersey-city-nj-07306/932467496331785121/,1,2,1,2200,,,,,"47 Van Reipen Ave, Jersey City, NJ 07306",Jersey City,Jersey City,NJ,47 Van Reipen Ave,Five Corners,Rental,Air Conditioning; Basement; Driveway; Laundry; Laundry in Building; Private Outdoor Space; Washer / Dryer in Unit; ,"Location, Location, Location! Great Opportunity for NYC Commuters, to rent apartment with In-Unit Laundry and backyard access. ONE Block from Journal Square Path Station, a 3 minute walk. This duplex unit features 2 bedrooms, 1 oversized Kitchen, 1 Full Bathroom, 1 Living &  Dining area. Access to Basement and Driveway parking for 1 Car is a huge plus.",,47 Van Reipen Ave_1,0,25-03-2022,25-03-2022,
354,https://www.compass.com/listing/72-mcadoo-avenue-unit-1-jersey-city-nj-07305/977496949630766145/,1,2,1,1990,,,,,"72 McAdoo Ave, Jersey City, NJ 07305",Jersey City,Jersey City,NJ,72 McAdoo Ave,Greenville,Rental,Air Conditioning; Central Heating; Dryer; Laundry in Building; Pets Conditional; Washer; ,Newly renovated 2 bed 1 bath unit with central heating and cooling and washer dryer in the unit. Exclusive access to the yard is included.,02/07/2022,72 McAdoo Ave_1,1,25-03-2022,25-03-2022,
355,https://www.compass.com/listing/139-hutton-street-unit-1-jersey-city-nj-07307/976346388994969057/,1,2,2,2100,,1100,,,"139 Hutton St, Jersey City, NJ 07307",Jersey City,Jersey City,NJ,139 Hutton St,The Heights,Rental,Hardwood Floors; ,"Renovated apartment spacious, hardwood floors newly painted perfect location steps away from public transportation 20 minutes away from new york city, 10 minutes away from hoboken, close to schools, parks, shopping and more.",03/01/2022,139 Hutton St_1,1,25-03-2022,25-03-2022,
356,https://www.compass.com/listing/50-glenwood-avenue-unit-805-jersey-city-nj-07306/969957062628662369/,805,3,2,2500,,1408,8,,"50 Glenwood Ave, Jersey City, NJ 07306",Jersey City,Jersey City,NJ,50 Glenwood Ave,McGinley Square,Rental,Common Outdoor Space; Concierge; Doorman; Elevator; Granite Kitchen Counter; Gym; Hardwood Floors; Laundry in Building; Private Outdoor Space; ,"Great deal Heat and hot water included Must see Located in gorgeous gothic towers, featuring a stunning lobby, that offers a concierge, gym, a beautiful common outdoor space and is situated close to journal square path train and st. Peter's university. This renovated 1400 sf, 3bed/2bath home has it all, offering inlaid hardwood floors, crown moulding throughout, an ornamental fireplace, is south facing, has an eat in kitchen with granite countertops and a spacious layout with enough room for entire family. Hurry and rent this home before someone else does!",02/15/2022,50 Glenwood Ave_805,1,25-03-2022,25-03-2022,
357,https://www.compass.com/listing/220-9th-street-jersey-city-nj-07302/966677627974222689/,,0,1,3100,,677,,,"220 9th St, Jersey City, NJ 07302",Jersey City,Jersey City,NJ,220 9th St,Hamilton Park,Rental,Air Conditioning; Common Roof Deck; Concierge; Deck; Doorman; Elevator; Floor to Ceiling Windows; Garage; Gym; Laundry in Building; Parking Available; Parking Included; Pet Friendly; Private Outdoor Space; Washer / Dryer in Unit; ,"Brand new construction! The final SILVERMAN project in beautiful Hamilton Park, this 58 unit boutique rental building will have a stunning indoor/outdoor roof deck, a concierge and retail on the lower floors. Gorgeous one bedroom  (fits a king!) and an in-unit washer/dryer, modern finishes, and beautiful lighting. Floor to ceiling windows, central air. Parking available in the building. Pet friendly, smoke free property. Free memberships included to Hamilton Health & Fitness. The perfect new home for 2022!",,220 9th St_,0,25-03-2022,25-03-2022,
358,https://www.compass.com/listing/25-claremont-avenue-jersey-city-nj-07305/984029708790548025/,,2,1,1600,,,,,"25 Claremont Ave, Jersey City, NJ 07305",Jersey City,Jersey City,NJ,25 Claremont Ave,The Hill,Rental,Air Conditioning; Private Outdoor Space; ,"This two bedroom apartment is a commuter's dream in a quiet neighborhood just two blocks from the Hudson-Bergen Lightrail, near the NJ Turnpike Exit 14B, Liberty Park and Berry Lane Park.",,25 Claremont Ave_,0,25-03-2022,25-03-2022,
359,https://www.compass.com/listing/311-palisade-avenue-unit-2d-jersey-city-nj-07307/979626861847823945/,2D,2,1,2550,,1000,2,,"311 Palisade Ave, Jersey City, NJ 07307",Jersey City,Jersey City,NJ,311 Palisade Ave,The Heights,Rental,Air Conditioning; Central AC; Laundry in Building; Parking Included; Stainless Steel Appliances; ,"Stunning apartment located in Jersey City Heights and featuring, 2 bedrooms, 1 bathroom, stainless steel appliances, wash/dryer room, central A/C and parking for 1 car. Convenient location close to local shops, restaurants, Pershing Field and Riverview-Fisk Park. Bus transportation provides easy commute to the city just steps away.",,311 Palisade Ave_2D,0,25-03-2022,25-03-2022,
360,https://www.compass.com/listing/40-liberty-avenue-unit-2-jersey-city-nj-07306/952939785808678209/,2,2,1,2200,,1000,,,"40 Liberty Ave, Jersey City, NJ 07306",Jersey City,Jersey City,NJ,40 Liberty Ave,Journal Square,Rental,Air Conditioning; Dryer; Formal Dining Room; Hardwood Floors; Washer; Washer / Dryer in Unit; ,"1 month free on an 18 month lease! Spacious and meticulously maintained 2 bedroom apartment with full size, in-unit washer and dryer! Nice, boxy rooms and great closets! Great natural light! Sparkling hardwood floors! Huge living space will accommodate your living room and a full dining room! Excellent walkability; everything in this neighborhood is at your fingertips! Quick walk to Journal Square PATH and just one block from the abundance of shops and restaurants on vibrant Newark Avenue! Landlord is offering 1 month free on 18 month lease! Available NOW!",,40 Liberty Ave_2,0,25-03-2022,25-03-2022,
361,https://www.compass.com/listing/424-west-side-avenue-unit-2a-jersey-city-nj-07305/978497672917458881/,2A,1,1,1850,,,2,,"424 Side Ave, Jersey City, NJ 07305",Jersey City,Jersey City,NJ,424 Side Ave,West Side,Rental,Air Conditioning; Balcony; ,"Just released - 424 Westside, a brand new boutique building near the Westside Light Rail station. Your light-filled apartment features a private balcony and high end appliances. A washer/dryer is located on each floor. The neighborhood hosts charming diners and cafes. Lincoln Park is a short distance away.",03/01/2022,424 Side Ave_2A,1,25-03-2022,25-03-2022,
362,https://www.compass.com/listing/84-van-wagenen-avenue-unit-3l-jersey-city-nj-07306/971851671679914041/,3L,3,2,2800,,760,3,,"84 Van Wagenen Ave, Jersey City, NJ 07306",Jersey City,Jersey City,NJ,84 Van Wagenen Ave,Journal Square,Rental,Air Conditioning; Laundry in Building; No Pets; Private Outdoor Space; Washer / Dryer in Unit; ,"Fully renovated 3 bedroom, 2 bathroom apartment located only 5 blocks from the Journal Square PATH, commuter's dream! Open floor plan living, top of the line finishes throughout, including quartz countertops and wood flooring. Unit comes with new appliances, central heating/air, in-unit washer/dryer plus a lovely shared backyard! No Smoking and No pets policy is strictly enforced! Property website for 2 and 3 Bedroom units:",,84 Van Wagenen Ave_3L,0,25-03-2022,25-03-2022,
363,https://www.compass.com/listing/188-delaware-avenue-jersey-city-nj-07306/957585756276275209/,,3,0,2250,,850,,,"188 Delaware Ave, Jersey City, NJ 07306",Jersey City,Jersey City,NJ,188 Delaware Ave,West Side,Rental,Stainless Steel Appliances; ,"Newly remodeled from top to bottom, this 3 bedroom plus den apartment in the Westside section of JC offers brand new flooring throughout, new kitchen cabinets, stainless steel appliances, and fixtures, a brand new bathroom with all new modern details. This apartment is conveniently located near Journal Square with access to the PATH train and transportation to NYC. Located near major highways, shopping centers, restaurants and entertainment and also St. Peter's University.",,188 Delaware Ave_,0,25-03-2022,25-03-2022,
364,https://www.compass.com/listing/424-west-side-avenue-unit-3c-jersey-city-nj-07305/978499801569011865/,3C,1,1,1950,,,3,,"424 Side Ave, Jersey City, NJ 07305",Jersey City,Jersey City,NJ,424 Side Ave,West Side,Rental,Air Conditioning; Private Terrace; ,Just released - 424 Westside. This boutique building has high end finishes and state of the art appliances. Every unit has their own private terrace. Both floors feature a washer/dryer. The neighborhood has lovely cafes and diners and is located a short distance from Lincoln Park.,03/01/2022,424 Side Ave_3C,1,25-03-2022,25-03-2022,
365,https://www.compass.com/listing/102-south-street-unit-grnd-jersey-city-nj-07307/983605635077477489/,GRND,1,1,1700,,,,,"102 South St, Jersey City, NJ 07307",Jersey City,Jersey City,NJ,102 South St,The Heights,Rental,Air Conditioning; Elevator; Hardwood Floors; Private Entrance; Utilities Included; ,"Lovely well maintained apartment in a great neighborhood. All rooms are a generous size with a comfortable eat in kitchen, sunny living room, bedroom & hardwood floors throughout. Enjoy a private entrance of your own on a great block in Jersey City Heights. Utilities included in rent. Bus to NYC on the corner, quick walk to 9th St light rail elevator. Steps to Central Ave shopping district and all the cool coffee shops & restaurants!",,102 South St_GRND,0,25-03-2022,25-03-2022,
366,https://www.compass.com/listing/73-woodlawn-avenue-unit-2-jersey-city-nj-07305/976845062279221009/,2,3,2,2000,,1200,,,"73 Woodlawn Ave, Jersey City, NJ 07305",Jersey City,Jersey City,NJ,73 Woodlawn Ave,The Hill,Rental,Air Conditioning; Central AC; Parking Included; Private Outdoor Space; ,"Welcome home! This spacious 3 bedroom unit with hard wood floors and 2 full bathrooms! Central AC, Central Heat, and great natural lighting. Enjoy the HUGE shared backyard. Close to transportation, Shops, and parks. 1 car Parking is available to rent for $100 monthly. This checks all the boxes.",,73 Woodlawn Ave_2,0,25-03-2022,25-03-2022,
367,https://www.compass.com/listing/213-mallory-avenue-unit-1-jersey-city-nj-07304/964605268933223377/,1,2,1,1650,,,,,"213 Mallory Ave, Jersey City, NJ 07304",Jersey City,Jersey City,NJ,213 Mallory Ave,West Side,Rental,Air Conditioning; Dishwasher; Range; Washer / Dryer in Unit; ,"Cozy Modern two bedroom unit in the desirable West Bergen section of Jersey City. This apartment boasts nice luxuries including a Viking Range, stainless steel dishwasher and a rain shower panel system. Washer/Dryer. Conveniently located next to Lincoln  Park, shops, major transportation and schools.",,213 Mallory Ave_1,0,25-03-2022,25-03-2022,
368,https://www.compass.com/listing/20-clendenny-avenue-jersey-city-nj-07304/988474656333563673/,,3,1.5,2500,,,,,"20 Clendenny Ave, Jersey City, NJ 07304",Jersey City,Jersey City,NJ,20 Clendenny Ave,West Side,Rental,Air Conditioning; Doorman; Dryer; Intercom; Parking Included; Private Outdoor Space; Skylight; Stainless Steel Appliances; Washer; Washer / Dryer in Unit; ,"This beautifully updated newly renovated 3 bedroom Duplex with 1.5 bathrooms in Jersey City is a must move-in perfect home! Parking is available for 1 car and home is a commuters paradise walking distance to Lincoln Park, light rail station, bus is up the block to JFK BLVD goes through city, county, and easy commute directly to New York! Includes Washer/ Dryer, 2 floors of living with 1 Bedroom & half bath inside the room on the 1st floor, and 2 Bedrooms & 1 Full Bath on the 2nd floor. A Terrace, Intercom, & Security Cameras at the entrance, smart thermostat on the inside to maintain comfortable temperature, and a open concept floor plan ready for your furniture! Beautiful kitchen stainless steel appliances with plenty of cabinets and storage space! Plenty of natural lighting and 2 Skylights to illuminate the space! big bathtub shower and updated bathroom appliances. Rooms can fit king size beds, closet space and have plenty of room for additional décor and furnishings. Schedule you appointment & Apply today! 1.5 Security Deposit & First Month.",,20 Clendenny Ave_,0,25-03-2022,25-03-2022,
369,https://www.compass.com/listing/140-beacon-avenue-unit-1-jersey-city-nj-07306/971682158968371673/,1,3,2,2850,,,,,"140 Beacon Ave, Jersey City, NJ 07306",Jersey City,Jersey City,NJ,140 Beacon Ave,The Heights,Rental,Air Conditioning; Deck; Dishwasher; Granite Kitchen Counter; Laundry in Building; Microwave; Pets Conditional; Stainless Steel Appliances; Stove; Walk-in Closet; ,"Prime Heights location! Renovated spacious 3 Bed & 2 Bath apartment features Granite Countertops, Stainless Steel appliances (Fridge, Stove, Dishwasher and Microwave), Great size bedrooms plus master with on-suite, large Walk-in closet, access to your private deck and shared backyard. Onsite Washer/Dryer available. Conveniently located near parks, shopping and transportation at Journal Square PATH station for quick access to NYC.",02/15/2022,140 Beacon Ave_1,1,25-03-2022,25-03-2022,
370,https://www.compass.com/listing/355-wayne-street-jersey-city-nj-07302/957874367013441681/,,3,2,2500,,,,,"355 Wayne St, Jersey City, NJ 07302",Jersey City,Jersey City,NJ,355 Wayne St,West End,Rental,Air Conditioning; Basement; Formal Dining Room; Hardwood Floors; Laundry; Laundry in Building; No Pets; Parking Included; Private Outdoor Space; Private Yard; Washer / Dryer in Unit; ,"Charming single family home located nearby restaurants, shops and transportation. This private home features 3 floors of open living space with 2 car parking, private yard, washer/dryer, central air and hardwood floors. As you enter your home into the ground level basement you have an open living space with a laundry room and full bath. Second level features a living room, dining room and kitchen. Third  level features 3 bedrooms and a full bathroom. Application, credit report and income verification required. No Pets.",,355 Wayne St_,0,25-03-2022,25-03-2022,
371,https://www.compass.com/listing/20-rose-avenue-unit-3-jersey-city-nj-07305/987203392709145561/,3,2,1,1500,,,,,"20 Rose Ave, Jersey City, NJ 07305",Jersey City,Jersey City,NJ,20 Rose Ave,Greenville,Rental,Air Conditioning; Off-Street Parking; Private Outdoor Space; Walk Up; ,"2nd floor 2 bed 1 bath apartment near shops, park, and transport. Minimal stairs to walk up. Rooms are quite spacious and apartment has its own back patio leading to a shared backyard. Only 2 other units in the building. Plenty of off-street parking.",,20 Rose Ave_3,0,25-03-2022,25-03-2022,
372,https://www.compass.com/listing/3312-john-f-kennedy-boulevard-unit-2-jersey-city-nj-07307/957300081780838577/,2,3,2,2400,,,,,"3312 John F. Kennedy Blvd, Jersey City, NJ 07307",Jersey City,Jersey City,NJ,3312 John F. Kennedy Blvd,The Heights,Rental,Electric Heat; Formal Dining Room; ,"Absolutely beautiful and well-kept 3 bedroom, 2 bathroom unit on the second floor which features awesome living room with sun shining through large windows, a full open dining room, a large kitchen that will be a pleasure to make your favorite dish, the large master suite is perfect featuring wall to wall closet and bathroom, plenty of sunlight, the two bedrooms offer a good space w closet and a BONUS ROOM that can be made into a guest room or office. Close to transportation, store, shopping, Path close by. This home will be gone soon, so make your appointment. Tenant pays electric, heat and hot water. March 1, 2022 available move in.",,3312 John F. Kennedy Blvd_2,0,25-03-2022,25-03-2022,
373,https://www.compass.com/listing/284-baldwin-avenue-unit-3-jersey-city-nj-07306/960380036608851905/,3,3,2,2850,,1500,,,"284 Baldwin Ave, Jersey City, NJ 07306",Jersey City,Jersey City,NJ,284 Baldwin Ave,Hilltop,Rental,Air Conditioning; Central Heating; Hardwood Floors; Laundry; No Pets; Parking Available; Washer / Dryer in Unit; ,"AMAZING OVERSIZED 3 BEDROOM 2 BATHROOMS WITH LAUNDRY in unit. RECENTLY RENOVATED OVERSIZE 1500 SQ with open layout living room and kitchen. Perfectly located in the heart of Journal Square minutes away from Journal Sq Path station, grocery shopping, schools, downtown JC and all the restaurants. 30 mins to Wall Street door to door. Sunlight pours into all rooms, and all bedroom are large and each can fit king size beds in each room. Enjoy the hardwood floors throughout the this beautiful unit and entire apartment is running on Central heating and cooling. Laundry and appliances in unit. Come see for yourself and move in into this apartment today! - Sorry no pets allowed for this rental - Move in date April 1 2022. 2nd floor apartment.",,284 Baldwin Ave_3,0,25-03-2022,25-03-2022,
374,https://www.compass.com/listing/1405-adams-street-unit-400-hoboken-nj-07030/963897108035593833/,400,2,2,4295,,1150,4,,"1405 Adams St, Hoboken, NJ 07030",Hoboken,Jersey City,NJ,1405 Adams St,Northwest Hoboken,Rental,Air Conditioning; Barbecue Area; Doorman; Dryer; Elevator; Garage; Gym; High Ceilings; Kitchenette; On-site Parking; Parking Available; Parking Included; Private Outdoor Space; Resident's Lounge; Stainless Steel Appliances; Washer; Washer / Dryer in Unit; ,"Edge Lofts newest property, Edge Adams has officially arrived in Hoboken's up-and-coming north end. The state-of-the-art Edge / Adams offers sustainably crafted one and two bedroom residences created for the stylish urbanite. Every detail was designed for a healthy, active life, from the in-house fitness center to the environmentally conscious, LEED certified buildings. Residence interior finishes and community amenities include: Residents’ lounge with entertainment options, kitchenette, and play area On-site parking including an automated parking system 2,786 sq ft outdoor terrace with lush native landscaping, barbecue grill and lounge Private fitness center Indoor bike storage White Oak Wood Plank Flooring High Ceilings Custom Italian-inspired kitchen cabinets and Caesarstone countertops Stainless Steel appliances Washer and Dryer Oversized operable windows High efficiency central air heating + cooling Moen bathroom fixtures Porcelain wall and floor tile Custom vanity with Caesarstone top in bathroom. Tenant is responsible for utilities. Parking available ($275 mthly). 1 month's rent security deposit. Photos of model apartment.",,1405 Adams St_400,0,25-03-2022,25-03-2022,
375,https://www.compass.com/listing/333-newark-avenue-unit-305-jersey-city-nj-07302/959468347927258617/,305,0,1,1950,,488,3,,"333 Newark Ave, Jersey City, NJ 07302",Jersey City,Jersey City,NJ,333 Newark Ave,The Village,Rental,Air Conditioning; Doorman; Elevator; Hardwood Floors; Laundry; Private Outdoor Space; Washer / Dryer in Unit; ,"333 Flats is consciously built with your lifestyle in mind consisting of 18 studios leasing now for March 1 move in dates! Located in the vastly growing, stylish neighborhood of Village West in Downtown Jersey City, each modern and luxurious studio boasts a mezzanine with ladder access, 12' ceilings oversized uv protective windows, and oak hardwood floors. Tastefully designed units feature locally built custom two tone wood kitchens with stainless steel European appliances, Porcelanosa tiled bathrooms with high-end plumbing fixtures, in unit laundry, and energy efficient built-in A/C system. Common amenities are creatively appointed with a smartphone-based entry system to welcome you to a an elegant lobby that includes a 24 hr secured package system and bike storage. Take the elevator to an indoor lounge, available co working stations, and an expansive roof top with 360 degree views and BBQ area perfect for entertaining. The 24hr NYC PATH train, parks, and nightlife are an easy stroll! For floor plans and more.",03/01/2022,333 Newark Ave_305,1,25-03-2022,25-03-2022,
376,https://www.compass.com/listing/50-dey-street-unit-323-jersey-city-nj-07306/937877695914983201/,323,0,1,2150,,858,3,,"50 Dey St, Jersey City, NJ 07306",Jersey City,Jersey City,NJ,50 Dey St,Journal Square,Rental,Air Conditioning; Basketball Court; Doorman; Elevator; Garage; Gym; Hardwood Floors; Media / Recreation Room; Parking Included; Private Outdoor Space; Washer / Dryer in Unit; ,"Welcome home. Luxury living at CANCO Lofts. True loft living featuring 14ft ceilings and 11ft windows in this converted warehouse. 855sqft ALCOVE STUDIO features wide plank hardwood floors, high gloss cabinets, and central air/heat w/ exposed ductwork. Living area offers a greay layout featuring 2 Walk In Closets. Over 8000 sqft of amenity space ranging from a fully equipped Fitness Center, Yoga area, Basketball court, Outdoor residents area, Media Room, Outdoor grill area, Dog wash, Lounge Area, Party Room & more. Come see Luxury living minutes from Journal Square.",,50 Dey St_323,0,25-03-2022,25-03-2022,
377,https://www.compass.com/listing/112-corbin-avenue-jersey-city-nj-07306/963805544214825769/,,3,1,2200,,2700,,,"112 Corbin Ave, Jersey City, NJ 07306",Jersey City,Jersey City,NJ,112 Corbin Ave,Journal Square,Rental,Air Conditioning; No Pets; Parking Included; ,,01/20/2022,112 Corbin Ave_,1,25-03-2022,25-03-2022,
378,https://www.compass.com/listing/401-jackson-street-unit-ph4-hoboken-nj-07030/957291613648779993/,PH4,3,2,5195,,1245,,,"401 Jackson St, Hoboken, NJ 07030",Hoboken,Jersey City,NJ,401 Jackson St,Southwest Hoboken,Rental,Air Conditioning; Common Roof Deck; Deck; Dryer; Elevator; Garage; Gym; Hardwood Floors; Intercom; Panoramic Views; Parking Included; Private Outdoor Space; Private Terrace; Stainless Steel Appliances; Washer; Washer / Dryer in Unit; ,"1 Month FREE with an 18 Month Lease! Unit has 320 sqft Private Terrace! Hoboken’s newest luxury rental building, The Hoboken Glass House, is now available for lease! These exquisite homes located at 401 Jackson Street in Downtown Hoboken, represent the perfect mix of size and modern upscale apartment living. The units have massive living spaces to match with high end finishes. The apartments boast beautiful quartz countertops, and include full size washer and dryers. With sprawling 5 inch wide hardwood floors throughout and high end stainless steel appliances, no detail has been spared in creating the perfect rental apartment living experience. Bathrooms feature custom porcelain tiles that give the apartments a high end, modern look. Common outdoor patio spaces give tenants the necessary outdoor space with all the advantages of city living. The property has extensive interior and exterior security CCTV camera systems, coupled with a state of the art Butterfly MX video conference intercom system. Upper floor units and a luxurious roof deck with ample greenery offer panoramic views of New York City. A state of the art communal gym and lounge, along with tons of local restaurants and retail make The Glass House extremely desirable. Tenants can take advantage of One Month of Free Internet through Andrena! Take advantage of our SECURITY DEPOSIT FREE OPTION! Save upfront cost of 1.5 months rent by subscribing to Rhino Insurance. Photos provide a sampling of different units within the building. 12 month lease w/ no months free or last month free w/ an 18 month lease. Advertising w/ the net effective rent $5,195, 1 month free w/ an 18 month lease. Tenant pays gross rent of $5,500monthly.",,401 Jackson St_PH4,0,25-03-2022,25-03-2022,
379,https://www.compass.com/listing/44-van-reypen-street-jersey-city-nj-07306/970337845486900833/,,4,3.5,4000,,,,,"44 Van Reypen St, Jersey City, NJ 07306",Jersey City,Jersey City,NJ,44 Van Reypen St,McGinley Square,Rental,Air Conditioning; Balcony; Game Room; Laundry in Building; Parking Included; Washer / Dryer in Unit; ,"Welcome home to this beautifully renovated two level home in the Journal Square neighborhood! This property features an open concept living layout and 2 bedrooms on the 1st level with an attached Jack and Jill bathroom with access to the backyard. The 2nd level has a bonus area which can be used as a second family room or game room plus 2 more spacious bedrooms and 2 full bathrooms! The master suite is spacious, light filled with a walk in closet and spacious attached master bathroom. Added bonus! The master bedroom has a lovely balcony for you to enjoy the sun, while you sip your delicious beverage of choice! Convenient location, minutes from trendy restaurants, Hudson & NYC views, shopping, state parks with quick commute options.",02/01/2022,44 Van Reypen St_,1,25-03-2022,25-03-2022,
380,https://www.compass.com/listing/3361-john-f-kennedy-boulevard-unit-2-jersey-city-nj-07307/981774885789155449/,2,3,1,2800,,,,,"3361 John F. Kennedy Blvd, Jersey City, NJ 07307",Jersey City,Jersey City,NJ,3361 John F. Kennedy Blvd,West Slope,Rental,Air Conditioning; Laundry; Laundry in Building; Pets Conditional; Stainless Steel Appliances; Washer / Dryer in Unit; Window AC Installed; ,"Fully renovated 3bed/1bath first floor apartment. Kitchen has new cabinets, stainless steel appliances, and granite counter tops. Laundry on site at no additional cost. Close proximity to mass trans, parks, shopping, and schools. Window a/c provided by the landlord.",04/15/2022,3361 John F. Kennedy Blvd_2,1,25-03-2022,25-03-2022,
381,https://www.compass.com/listing/1500-garden-street-unit-8a-hoboken-nj-07030/963102119906664417/,8A,2,2,8500,,1812,8,,"1500 Garden St, Hoboken, NJ 07030",Hoboken,Jersey City,NJ,1500 Garden St,Hudson Tea,Rental,Air Conditioning; Concierge; Doorman; Elevator; Garage; Gym; Laundry in Building; Oversized Windows; Parking Included; Playground; Pool; Washer / Dryer in Unit; ,"Waterfront Loft living at its finest. Enjoy incredible space and light in this 1812 square foot, 2 bedroom, 2 bath +den luxurious corner home at the ‘sought after’ Harborside Lofts. Enjoy unparalleled amenities including a waterfront walkway, common roof-deck with spectacular Manhattan views, 24-hour concierge and fitness center all adjacent to over 6 acres of parks with children's playground. This exceptional loft offers soaring 13 ft. ceilings, dramatic over-sized windows and the most elegant top of the line features and finishes available anywhere on the waterfront. The open gourmet kitchen features Viking and Bosch appliances, composite glass countertops, and a large island. The master bedroom comes complete with a lavish 5 piece marble master bath, polished chrome Kohler fixtures with rain shower and generous closets including a large walk-in. Also included is a separate flexible room that can be used as an office, den, guestroom or nursery with pocket doors for privacy. The loft comes with a covered garage parking spot across the street, 2 separate gyms, access to all amenities at 1450 Washington Street including outdoor pool, yoga room, pool room/poker room and community room. Harborside Lofts has a shuttle to the PATH and is 5 min to the NY Waterway 14th Street Ferry, 2 min to Washington St, 1/2 block from the Farmers Market and NJ Transit Bus to Port Authority making this the most desirable loft on the Hoboken waterfront. Available for Occupancy April 1st.",04/01/2022,1500 Garden St_8A,1,25-03-2022,25-03-2022,
382,https://www.compass.com/listing/245-summit-avenue-unit-1-jersey-city-nj-07304/973335861468258945/,1,3,3.5,3700,,2696,,,"245 Summit Ave, Jersey City, NJ 07304",Jersey City,Jersey City,NJ,245 Summit Ave,McGinley Square,Rental,Air Conditioning; ,"Gorgeous and newly renovated 3 bedrooms duplex, with a 3.5 bath in the McGinley  Square Area, with a  15 minutes walk to the Journal Square Path Train This very spacious 3 bedroom duplex features all the amenities you would love to have including a private backyard extending out from the master bedroom. Its definitely one of a kind.",,245 Summit Ave_1,0,25-03-2022,25-03-2022,
383,https://www.compass.com/listing/138-ogden-avenue-unit-2-jersey-city-nj-07307/959493954934328241/,2,3,1,2375,,1100,,,"138 Ogden Ave, Jersey City, NJ 07307",Jersey City,Jersey City,NJ,138 Ogden Ave,The Heights,Rental,Air Conditioning; Deck; High Ceilings; ,"Ogden ave nyc views! Rare desirable 3 bedroom with office off of living room/ W Unobstructed Million Dollar NYC Skyline View from large rear deck! LOTS of closet/space throughout newly renovated apartment. high ceilings, bright and airy unit/ lots of natural sunlight, close to parks, groceries store, restaurants, and in close proximity to transportation, a commuters dream location! This large well situated unit is located in a private 2 family home. Hurry Wont Last!",,138 Ogden Ave_2,0,25-03-2022,25-03-2022,
384,https://www.compass.com/listing/327-10th-street-jersey-city-nj-07302/969671303926424313/,,3,2.5,5700,,1950,,,"327 10th St, Jersey City, NJ 07302",Jersey City,Jersey City,NJ,327 10th St,The Village,Rental,Air Conditioning; Basement; Deck; Formal Dining Room; Ground Floor; Laundry; Laundry in Building; Parking Included; Spa; Stainless Steel Appliances; Washer / Dryer in Unit; ,"Featuring a private deck perfect for nighttime dinners and oak floors, this one family sits in Jersey city’s historic Hamilton Park neighborhood. This rental features three floors of generous living space, three bedrooms, two full bathrooms and parking. The ground floor features the living room, dining room and offers a kitchen encompassing stainless steel appliances. Stepping onto the second floor you are met with two bedrooms, one full bath and a vented laundry room. The third level houses the primary suite and its accompanying full bathroom with a deep spa like tub. The garden level has ample space for a potential office or guest room and the basement is fully finished. Ideally located, this romantic home is within a few blocks to Hamilton Park, PATH stations, cafes, restaurants and shops.",,327 10th St_,0,25-03-2022,25-03-2022,
